secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
353.61,-0.036308,0.000583,0.014196,-0.237887,0.841938,-0.484303,-0.01457,-0.02805,0.025242,-0.660407,0.285943,0.419625,-0.553186,12.0,2.0,16.0,45DBP,33
353.62,-0.085146,0.002417,0.01304,-0.237783,0.842371,-0.483602,-0.006479,-0.033091,0.031483,-0.660239,0.286233,0.419845,-0.553068,12.0,2.0,16.0,45DBP,33
353.63,-0.119719,0.004742,0.010551,-0.237804,0.842974,-0.482539,0.000392,-0.030001,0.030055,-0.660042,0.286627,0.420209,-0.552823,12.0,2.0,16.0,45DBP,33
353.64,-0.145487,-0.002341,0.008961,-0.237951,0.84365,-0.481284,0.007284,-0.010306,0.028067,-0.659839,0.287052,0.420665,-0.552499,12.0,2.0,16.0,45DBP,33
353.65,-0.133273,-0.010111,0.011567,-0.238151,0.844253,-0.480125,0.016944,0.010605,0.016502,-0.659658,0.287417,0.421104,-0.55219,12.0,2.0,16.0,45DBP,33
353.66,-0.102122,-0.046622,0.009029,-0.238504,0.844646,-0.479258,0.028588,0.021992,0.00503,-0.659509,0.287579,0.421508,-0.551976,12.0,2.0,16.0,45DBP,33
353.67,-0.088455,-0.059612,0.012178,-0.239042,0.844902,-0.478538,0.043043,0.02198,0.005973,-0.659341,0.287556,0.421951,-0.55185,12.0,2.0,16.0,45DBP,33
353.68,-0.084604,-0.089629,0.012072,-0.239635,0.845226,-0.477668,0.050335,0.011203,0.000953,-0.659093,0.287523,0.422488,-0.551752,12.0,2.0,16.0,45DBP,33
353.69,-0.098489,-0.088263,0.015685,-0.240141,0.845656,-0.476653,0.044996,-0.011092,-0.007433,-0.658756,0.28754,0.423077,-0.551694,12.0,2.0,16.0,45DBP,33
353.7,-0.096912,-0.072539,0.017223,-0.240523,0.846153,-0.475577,0.031737,-0.029243,-0.005029,-0.658411,0.287643,0.423642,-0.551618,12.0,2.0,16.0,45DBP,33
353.71,-0.10675,-0.058211,0.025766,-0.240702,0.846697,-0.474518,0.020166,-0.021837,0.004348,-0.658062,0.287836,0.424137,-0.551555,12.0,2.0,16.0,45DBP,33
353.72,-0.085865,-0.033062,0.026624,-0.24063,0.847297,-0.473482,0.007888,0.001534,0.005312,-0.657718,0.288144,0.424537,-0.551496,12.0,2.0,16.0,45DBP,33
353.73,-0.070038,-0.021732,0.040228,-0.240265,0.847852,-0.472674,0.001907,0.013065,-0.004102,-0.657404,0.288505,0.424768,-0.551505,12.0,2.0,16.0,45DBP,33
353.74,-0.06504,-0.00069,0.057199,-0.239531,0.84841,-0.472043,-0.003649,0.005166,-0.011783,-0.657077,0.288948,0.424838,-0.551608,12.0,2.0,16.0,45DBP,33
353.75,-0.072518,0.000978,0.068028,-0.238422,0.849071,-0.471416,-0.008862,0.001545,-0.021489,-0.656688,0.289529,0.424812,-0.551787,12.0,2.0,16.0,45DBP,33
353.76,-0.053381,0.024101,0.081232,-0.236992,0.849697,-0.47101,-0.014031,0.004811,-0.022124,-0.656314,0.290166,0.424616,-0.552048,12.0,2.0,16.0,45DBP,33
353.77,-0.041982,0.034669,0.086791,-0.235568,0.850096,-0.471003,-0.011578,0.009187,-0.020223,-0.656063,0.290687,0.424263,-0.552343,12.0,2.0,16.0,45DBP,33
353.78,-0.044924,0.044863,0.07231,-0.234398,0.850369,-0.471095,-0.005851,0.013568,-0.013067,-0.65591,0.291106,0.423922,-0.552567,12.0,2.0,16.0,45DBP,33
353.79,-0.052458,0.047041,0.058242,-0.233513,0.850685,-0.470963,0.004631,0.015617,-0.010711,-0.655776,0.291513,0.42372,-0.552666,12.0,2.0,16.0,45DBP,33
353.8,-0.059215,0.037846,0.058111,-0.232816,0.851092,-0.470573,0.0146,0.011853,-0.016717,-0.655625,0.291945,0.423652,-0.552668,12.0,2.0,16.0,45DBP,33
353.81,-0.061993,0.034813,0.054491,-0.232192,0.851499,-0.470144,0.021407,0.004259,-0.019205,-0.655467,0.292357,0.423622,-0.552661,12.0,2.0,16.0,45DBP,33
353.82,-0.045121,0.035559,0.033441,-0.231776,0.851737,-0.469919,0.022944,0.006036,-0.019186,-0.655401,0.292629,0.423567,-0.552639,12.0,2.0,16.0,45DBP,33
353.83,-0.027507,0.009541,0.051077,-0.231497,0.85183,-0.469887,0.021017,0.00228,-0.017311,-0.655364,0.292756,0.423498,-0.552668,12.0,2.0,16.0,45DBP,33
353.84,-0.011348,0.012069,0.055191,-0.231206,0.851859,-0.469978,0.011143,-0.004386,-0.00959,-0.655301,0.292806,0.42341,-0.552783,12.0,2.0,16.0,45DBP,33
353.85,0.035666,0.012512,0.048676,-0.230851,0.851804,-0.470252,-0.001113,0.012987,-0.001733,-0.655262,0.29281,0.423245,-0.552954,12.0,2.0,16.0,45DBP,33
353.86,0.078562,0.017266,0.056544,-0.230425,0.851588,-0.470852,-0.009656,0.019353,0.002071,-0.655264,0.292714,0.422957,-0.553221,12.0,2.0,16.0,45DBP,33
353.87,0.085376,0.024182,0.045432,-0.229816,0.851309,-0.471654,-0.010632,0.013925,0.020467,-0.655285,0.292619,0.422549,-0.55356,12.0,2.0,16.0,45DBP,33
353.88,0.073191,0.028738,0.042555,-0.229094,0.851018,-0.472529,-0.007859,0.001292,0.031366,-0.655334,0.292563,0.42207,-0.553896,12.0,2.0,16.0,45DBP,33
353.89,0.042679,0.022025,0.036714,-0.228358,0.850789,-0.473298,-0.006154,-0.022313,0.025513,-0.655373,0.292561,0.421615,-0.554197,12.0,2.0,16.0,45DBP,33
353.9,-0.009471,0.012754,0.035001,-0.227657,0.850786,-0.473641,-0.007221,-0.04413,0.016625,-0.655321,0.292691,0.421321,-0.554414,12.0,2.0,16.0,45DBP,33
353.91,-0.044958,-0.004643,0.029926,-0.227107,0.850988,-0.473541,-0.00327,-0.053061,0.006011,-0.655192,0.292917,0.421223,-0.554521,12.0,2.0,16.0,45DBP,33
353.92,-0.05256,-0.020123,0.014164,-0.226882,0.851244,-0.47319,-0.00116,-0.030504,-0.004624,-0.655045,0.293097,0.421306,-0.554537,12.0,2.0,16.0,45DBP,33
353.93,-0.039484,-0.037943,0.004995,-0.227004,0.851533,-0.472611,0.003997,0.001281,-0.010391,-0.654872,0.293204,0.421575,-0.55448,12.0,2.0,16.0,45DBP,33
353.94,0.013454,-0.055206,0.000627,-0.227303,0.851653,-0.47225,0.006859,0.028947,-0.009287,-0.654732,0.293136,0.421837,-0.554483,12.0,2.0,16.0,45DBP,33
353.95,0.072861,-0.062811,-0.0129,-0.227732,0.851514,-0.472295,0.009623,0.056384,0.003941,-0.654656,0.292843,0.422014,-0.554592,12.0,2.0,16.0,45DBP,33
353.96,0.128691,-0.068387,-0.018382,-0.228241,0.851066,-0.472857,0.007248,0.066049,0.022066,-0.65468,0.292319,0.422044,-0.554817,12.0,2.0,16.0,45DBP,33
353.97,0.183655,-0.068922,-0.008105,-0.228767,0.850298,-0.473982,0.006126,0.050016,0.03134,-0.654798,0.291568,0.421897,-0.555185,12.0,2.0,16.0,45DBP,33
353.98,0.195247,-0.073548,-0.003165,-0.22924,0.849334,-0.475479,0.005561,0.027466,0.031769,-0.654965,0.290688,0.421617,-0.555662,12.0,2.0,16.0,45DBP,33
353.99,0.167534,-0.075968,-0.00046,-0.229662,0.848397,-0.476946,0.009355,0.000403,0.031222,-0.655106,0.289829,0.421338,-0.556155,12.0,2.0,16.0,45DBP,33
354.0,0.091182,-0.087405,-0.0005,-0.230058,0.847731,-0.477938,0.016206,-0.024352,0.031664,-0.655147,0.289152,0.421215,-0.556553,12.0,2.0,16.0,45DBP,33
354.01,0.013974,-0.13479,0.004723,-0.230529,0.847503,-0.478115,0.033554,-0.03659,0.024105,-0.654969,0.288692,0.421426,-0.556842,12.0,2.0,16.0,45DBP,33
354.02,-0.011139,-0.143816,0.017337,-0.231057,0.847582,-0.47772,0.052697,-0.036242,0.002714,-0.654622,0.28837,0.421879,-0.557072,12.0,2.0,16.0,45DBP,33
354.03,-0.033055,-0.163228,0.014205,-0.231544,0.847816,-0.477069,0.054756,-0.006859,-0.002881,-0.65418,0.288128,0.422431,-0.5573,12.0,2.0,16.0,45DBP,33
354.04,-0.009372,-0.18327,0.005151,-0.232234,0.848086,-0.476253,0.049769,0.044629,-0.011479,-0.653685,0.287829,0.423117,-0.557514,12.0,2.0,16.0,45DBP,33
354.05,0.05291,-0.198149,0.001789,-0.233096,0.848085,-0.475835,0.047748,0.069014,-0.020518,-0.653261,0.287291,0.423729,-0.557824,12.0,2.0,16.0,45DBP,33
354.06,0.081009,-0.215957,0.00823,-0.234027,0.847851,-0.475794,0.047244,0.063724,-0.01885,-0.652873,0.286552,0.424254,-0.55826,12.0,2.0,16.0,45DBP,33
354.07,0.071368,-0.233513,0.033903,-0.234894,0.847571,-0.475865,0.04332,0.033181,-0.015987,-0.652431,0.285745,0.424755,-0.558808,12.0,2.0,16.0,45DBP,33
354.08,0.008672,-0.232225,0.053468,-0.235572,0.847514,-0.475632,0.038902,-0.012569,-0.019104,-0.651855,0.285087,0.425335,-0.559375,12.0,2.0,16.0,45DBP,33
354.09,-0.035948,-0.228082,0.059667,-0.236098,0.847736,-0.474974,0.034331,-0.055225,-0.030504,-0.651163,0.284633,0.426024,-0.559887,12.0,2.0,16.0,45DBP,33
354.1,-0.062538,-0.213142,0.055519,-0.2365,0.848105,-0.474115,0.027119,-0.071387,-0.018866,-0.650446,0.284324,0.426734,-0.560337,12.0,2.0,16.0,45DBP,33
354.11,-0.091197,-0.187674,0.068807,-0.236738,0.848639,-0.47304,0.015501,-0.047064,0.003893,-0.64971,0.284193,0.427451,-0.560711,12.0,2.0,16.0,45DBP,33
354.12,-0.089236,-0.159221,0.075454,-0.236771,0.849288,-0.471857,0.004944,-0.018188,0.021478,-0.648978,0.284222,0.428123,-0.561031,12.0,2.0,16.0,45DBP,33
354.13,-0.079943,-0.119276,0.063587,-0.23663,0.849915,-0.470797,-0.012485,-0.00055,0.024264,-0.648323,0.284333,0.428668,-0.561316,12.0,2.0,16.0,45DBP,33
354.14,-0.03017,-0.085499,0.05463,-0.236381,0.850374,-0.470094,-0.028145,0.000425,0.019074,-0.647817,0.28443,0.429014,-0.561587,12.0,2.0,16.0,45DBP,33
354.15,0.003536,-0.065472,0.055803,-0.236095,0.850594,-0.469839,-0.033497,0.003929,0.014319,-0.647461,0.284431,0.429161,-0.561884,12.0,2.0,16.0,45DBP,33
354.16,0.035643,-0.057102,0.046872,-0.235812,0.850587,-0.469995,-0.03584,0.009978,0.004525,-0.647215,0.284307,0.429153,-0.562236,12.0,2.0,16.0,45DBP,33
354.17,0.062355,-0.048102,0.030147,-0.235633,0.850354,-0.470506,-0.04574,0.006335,-0.007888,-0.647095,0.284047,0.429027,-0.562601,12.0,2.0,16.0,45DBP,33
354.18,0.05666,-0.045121,0.020493,-0.235565,0.850028,-0.471128,-0.053619,-0.007621,-0.006564,-0.647054,0.283733,0.428872,-0.562926,12.0,2.0,16.0,45DBP,33
354.19,0.026945,-0.030415,0.008051,-0.235604,0.849824,-0.471476,-0.058296,-0.022264,-0.001272,-0.647001,0.283497,0.428826,-0.563141,12.0,2.0,16.0,45DBP,33
354.2,-0.012734,-0.020615,-0.002612,-0.235723,0.849819,-0.471425,-0.057139,-0.037716,-0.003368,-0.646945,0.28342,0.428906,-0.563183,12.0,2.0,16.0,45DBP,33
354.21,-0.039526,-0.022574,-0.015381,-0.235998,0.849964,-0.471027,-0.049707,-0.056461,0.001941,-0.64688,0.283434,0.429129,-0.56308,12.0,2.0,16.0,45DBP,33
354.22,-0.060076,-0.026664,-0.029701,-0.236448,0.850164,-0.470439,-0.041811,-0.05155,0.013942,-0.646819,0.283458,0.429455,-0.56289,12.0,2.0,16.0,45DBP,33
354.23,-0.053569,-0.023934,-0.036272,-0.23704,0.850367,-0.469773,-0.041097,-0.012431,0.01381,-0.646781,0.283468,0.429836,-0.562638,12.0,2.0,16.0,45DBP,33
354.24,-0.012367,-0.014095,-0.051185,-0.237714,0.850414,-0.469349,-0.043414,0.017109,0.013706,-0.646826,0.283377,0.430143,-0.562397,12.0,2.0,16.0,45DBP,33
354.25,0.001933,-0.001229,-0.063901,-0.238534,0.850226,-0.469272,-0.036398,0.029977,0.022693,-0.647012,0.283143,0.430342,-0.56215,12.0,2.0,16.0,45DBP,33
354.26,0.018976,0.007921,-0.08235,-0.239602,0.84984,-0.469427,-0.026999,0.025922,0.025259,-0.647329,0.282767,0.430499,-0.561853,12.0,2.0,16.0,45DBP,33
354.27,0.039702,0.01432,-0.082627,-0.24086,0.849303,-0.469757,-0.012024,0.003618,0.039825,-0.647743,0.282279,0.430628,-0.561523,12.0,2.0,16.0,45DBP,33
354.28,0.007866,0.02201,-0.081093,-0.242078,0.848735,-0.470157,0.004682,-0.025416,0.062061,-0.648194,0.281804,0.430706,-0.56118,12.0,2.0,16.0,45DBP,33
354.29,-0.063284,0.03452,-0.076614,-0.243109,0.848439,-0.470159,0.019843,-0.04958,0.067739,-0.648566,0.281565,0.430862,-0.560751,12.0,2.0,16.0,45DBP,33
354.3,-0.169379,0.039833,-0.053023,-0.24385,0.84869,-0.469321,0.03128,-0.059567,0.067008,-0.648741,0.28175,0.431227,-0.560175,12.0,2.0,16.0,45DBP,33
354.31,-0.259736,0.03413,-0.027435,-0.24425,0.849569,-0.46752,0.044665,-0.06484,0.04511,-0.648659,0.282403,0.431844,-0.559465,12.0,2.0,16.0,45DBP,33
354.32,-0.296882,0.017276,-0.001891,-0.244414,0.850852,-0.465093,0.058348,-0.06829,0.008154,-0.648358,0.283324,0.432644,-0.558729,12.0,2.0,16.0,45DBP,33
354.33,-0.288163,-0.000552,0.015426,-0.244406,0.852278,-0.462479,0.065039,-0.049041,-0.023819,-0.647924,0.284324,0.433498,-0.558062,12.0,2.0,16.0,45DBP,33
354.34,-0.253064,-0.01766,0.007756,-0.24442,0.853602,-0.460024,0.058278,-0.002589,-0.040571,-0.647466,0.285212,0.43433,-0.557494,12.0,2.0,16.0,45DBP,33
354.35,-0.18751,-0.011491,0.009137,-0.244471,0.854679,-0.457992,0.042903,0.040462,-0.039338,-0.647074,0.285914,0.435037,-0.557038,12.0,2.0,16.0,45DBP,33
354.36,-0.109294,-0.000786,0.0134,-0.244438,0.855431,-0.456604,0.027611,0.053901,-0.032975,-0.646791,0.286417,0.435504,-0.556744,12.0,2.0,16.0,45DBP,33
354.37,-0.057123,0.024998,0.013206,-0.24426,0.855879,-0.455859,0.013044,0.040056,-0.013608,-0.646633,0.286763,0.435703,-0.556593,12.0,2.0,16.0,45DBP,33
354.38,-0.066532,0.025172,0.003489,-0.244035,0.856206,-0.455366,-0.002074,0.028514,0.008192,-0.64657,0.287079,0.435778,-0.556444,12.0,2.0,16.0,45DBP,33
354.39,-0.073701,0.035513,0.008791,-0.243745,0.85656,-0.454856,-0.014479,0.012154,0.000708,-0.646507,0.287437,0.435835,-0.556288,12.0,2.0,16.0,45DBP,33
354.4,-0.067136,0.058817,-0.020412,-0.243421,0.85682,-0.45454,-0.034335,0.002998,-0.014622,-0.646543,0.287791,0.435783,-0.556104,12.0,2.0,16.0,45DBP,33
354.41,-0.079745,0.050574,-0.009817,-0.24312,0.857066,-0.454236,-0.038511,0.004201,-0.020297,-0.646608,0.28815,0.43572,-0.555892,12.0,2.0,16.0,45DBP,33
354.42,-0.077802,0.084684,-0.022784,-0.242719,0.857349,-0.453916,-0.048006,-0.001423,-0.017947,-0.64669,0.288581,0.435618,-0.555652,12.0,2.0,16.0,45DBP,33
354.43,-0.064391,0.062349,-0.034804,-0.242427,0.857623,-0.453554,-0.048528,0.000988,-0.013075,-0.646825,0.289019,0.435535,-0.555332,12.0,2.0,16.0,45DBP,33
354.44,-0.01934,0.095072,-0.044537,-0.242242,0.857743,-0.453426,-0.048392,-0.001161,-0.016835,-0.647024,0.289334,0.4354,-0.555043,12.0,2.0,16.0,45DBP,33
354.45,0.01773,0.101894,-0.07476,-0.242215,0.857625,-0.453664,-0.049152,0.017451,-0.009028,-0.647383,0.289509,0.435147,-0.554731,12.0,2.0,16.0,45DBP,33
354.46,0.043484,0.105114,-0.103348,-0.2425,0.857301,-0.454124,-0.035302,0.029952,-0.009591,-0.647889,0.289526,0.434871,-0.554348,12.0,2.0,16.0,45DBP,33
354.47,0.029893,0.094698,-0.114114,-0.243024,0.856857,-0.45468,-0.020083,0.00946,-0.013734,-0.648476,0.289437,0.43461,-0.553912,12.0,2.0,16.0,45DBP,33
354.48,-0.014307,0.08309,-0.115342,-0.243764,0.85648,-0.454996,-0.005199,-0.018818,-0.005666,-0.649029,0.289333,0.434497,-0.553408,12.0,2.0,16.0,45DBP,33
354.49,-0.072179,0.070069,-0.125934,-0.244658,0.856286,-0.45488,-0.004396,-0.035852,-0.00502,-0.649521,0.289326,0.434569,-0.552777,12.0,2.0,16.0,45DBP,33
354.5,-0.098562,0.065782,-0.131385,-0.245804,0.856233,-0.454363,-0.007278,-0.028886,-0.003554,-0.649976,0.289367,0.434839,-0.552007,12.0,2.0,16.0,45DBP,33
354.51,-0.076779,0.070359,-0.131122,-0.247048,0.856162,-0.453821,-0.002586,-0.009681,0.001108,-0.650449,0.289386,0.435138,-0.551204,12.0,2.0,16.0,45DBP,33
354.52,-0.045935,0.073338,-0.125691,-0.248348,0.855914,-0.453579,0.006344,0.017087,0.017117,-0.650989,0.289276,0.43535,-0.550457,12.0,2.0,16.0,45DBP,33
354.53,-0.022352,0.074702,-0.120869,-0.24959,0.85565,-0.453396,0.013551,0.03206,0.018886,-0.651509,0.28915,0.435539,-0.549758,12.0,2.0,16.0,45DBP,33
354.54,-0.003676,0.063945,-0.120694,-0.250606,0.855368,-0.453367,0.019862,0.018533,0.001386,-0.652003,0.28904,0.435629,-0.549159,12.0,2.0,16.0,45DBP,33
354.55,-0.03927,0.061883,-0.093205,-0.251359,0.855094,-0.453467,0.026155,-0.014121,0.008536,-0.652452,0.28896,0.435624,-0.548671,12.0,2.0,16.0,45DBP,33
354.56,-0.111106,0.057649,-0.080653,-0.251846,0.855126,-0.453136,0.032165,-0.036172,0.029171,-0.65275,0.28912,0.435708,-0.548166,12.0,2.0,16.0,45DBP,33
354.57,-0.164587,0.060165,-0.070953,-0.25228,0.855441,-0.452299,0.026862,-0.041233,0.026991,-0.65295,0.28949,0.435943,-0.547545,12.0,2.0,16.0,45DBP,33
354.58,-0.162385,0.060617,-0.072939,-0.252701,0.855893,-0.451209,0.015442,-0.024777,0.004295,-0.653101,0.289959,0.436256,-0.546867,12.0,2.0,16.0,45DBP,33
354.59,-0.116135,0.070708,-0.056912,-0.252964,0.856326,-0.450239,0.005008,0.010922,-0.006442,-0.653235,0.290433,0.436497,-0.546263,12.0,2.0,16.0,45DBP,33
354.6,-0.053487,0.083162,-0.0436,-0.252928,0.856693,-0.44956,-0.000978,0.045102,-0.00889,-0.653362,0.290904,0.436572,-0.5458,12.0,2.0,16.0,45DBP,33
354.61,-0.009725,0.096045,-0.046295,-0.252773,0.856829,-0.449388,-0.003559,0.062269,-0.010558,-0.653574,0.291241,0.436446,-0.545468,12.0,2.0,16.0,45DBP,33
354.62,0.012968,0.094764,-0.044469,-0.252579,0.856757,-0.449634,-0.004211,0.045113,-0.015241,-0.653881,0.291459,0.436159,-0.545212,12.0,2.0,16.0,45DBP,33
354.63,0.019995,0.103186,-0.049832,-0.252426,0.856561,-0.450094,-0.003006,0.015952,-0.020914,-0.654247,0.29159,0.435807,-0.544985,12.0,2.0,16.0,45DBP,33
354.64,0.029311,0.098471,-0.053049,-0.252282,0.856362,-0.450552,-0.001182,0.00318,-0.012186,-0.654612,0.291719,0.435459,-0.544756,12.0,2.0,16.0,45DBP,33
354.65,0.032535,0.100984,-0.052883,-0.252179,0.856131,-0.451048,0.00131,0.012277,0.006194,-0.654995,0.291819,0.435106,-0.544524,12.0,2.0,16.0,45DBP,33
354.66,0.062895,0.102641,-0.060204,-0.252133,0.855747,-0.451803,-0.000171,0.019192,0.005254,-0.655451,0.291816,0.434675,-0.544321,12.0,2.0,16.0,45DBP,33
354.67,0.075171,0.106873,-0.051959,-0.252081,0.855293,-0.452691,0.00263,0.01194,0.01278,-0.655925,0.29176,0.434201,-0.544157,12.0,2.0,16.0,45DBP,33
354.68,0.060004,0.110956,-0.043604,-0.251925,0.854941,-0.453441,0.005266,-0.001746,0.032406,-0.656351,0.291788,0.43375,-0.543989,12.0,2.0,16.0,45DBP,33
354.69,0.034239,0.111844,-0.034949,-0.251657,0.854746,-0.453958,0.005457,-0.015436,0.038705,-0.656713,0.291944,0.433347,-0.543789,12.0,2.0,16.0,45DBP,33
354.7,-0.002418,0.103354,-0.025265,-0.251387,0.854646,-0.454296,0.004638,-0.024079,0.031887,-0.657034,0.29216,0.433006,-0.543558,12.0,2.0,16.0,45DBP,33
354.71,-0.024484,0.10524,-0.024962,-0.251139,0.854613,-0.454495,0.008403,-0.028807,0.033871,-0.657331,0.292419,0.432717,-0.54329,12.0,2.0,16.0,45DBP,33
354.72,-0.043586,0.092743,-0.026559,-0.25091,0.854692,-0.454472,0.013315,-0.021624,0.025624,-0.657573,0.29274,0.432513,-0.542987,12.0,2.0,16.0,45DBP,33
354.73,-0.029971,0.075284,-0.030863,-0.250756,0.854869,-0.454226,0.018884,-0.007151,0.011019,-0.657741,0.29308,0.432425,-0.542669,12.0,2.0,16.0,45DBP,33
354.74,-0.032706,0.055241,-0.022506,-0.250664,0.855023,-0.453986,0.021904,0.003268,0.007758,-0.657871,0.293355,0.432377,-0.542401,12.0,2.0,16.0,45DBP,33
354.75,-0.034433,0.04379,-0.03099,-0.250646,0.855204,-0.453655,0.023183,0.002752,0.002193,-0.657954,0.293603,0.4324,-0.542147,12.0,2.0,16.0,45DBP,33
354.76,-0.048169,0.024541,-0.031599,-0.250766,0.85546,-0.453106,0.02225,0.005105,0.002163,-0.657984,0.293853,0.432548,-0.541858,12.0,2.0,16.0,45DBP,33
354.77,-0.031103,0.016888,-0.035013,-0.251031,0.855747,-0.452415,0.02157,0.00848,0.008018,-0.657978,0.294074,0.432797,-0.541547,12.0,2.0,16.0,45DBP,33
354.78,-0.021849,0.013069,-0.037904,-0.251362,0.855876,-0.451988,0.018131,0.01595,0.020515,-0.658022,0.294165,0.432981,-0.541296,12.0,2.0,16.0,45DBP,33
354.79,-0.00471,0.004838,-0.043428,-0.25171,0.855934,-0.451684,0.013307,0.019508,0.018319,-0.658083,0.294196,0.433136,-0.541081,12.0,2.0,16.0,45DBP,33
354.8,-0.022886,-0.004873,-0.042075,-0.251993,0.85595,-0.451496,0.010263,-0.004464,0.009891,-0.658144,0.2942,0.433242,-0.54092,12.0,2.0,16.0,45DBP,33
354.81,-0.058705,-0.010224,-0.050022,-0.252204,0.856078,-0.451135,0.008384,-0.028106,0.010308,-0.658157,0.294292,0.433388,-0.540738,12.0,2.0,16.0,45DBP,33
354.82,-0.094118,-0.009381,-0.042536,-0.252424,0.856388,-0.450423,0.003996,-0.040394,0.009322,-0.658096,0.294503,0.433654,-0.540483,12.0,2.0,16.0,45DBP,33
354.83,-0.097144,-0.014724,-0.036803,-0.252635,0.856766,-0.449585,0.002498,-0.025834,0.008942,-0.658007,0.294763,0.433961,-0.540203,12.0,2.0,16.0,45DBP,33
354.84,-0.084978,-0.011292,-0.044029,-0.252864,0.857113,-0.448795,-0.000737,-0.001416,0.012073,-0.657932,0.294999,0.434256,-0.539929,12.0,2.0,16.0,45DBP,33
354.85,-0.06663,-0.006508,-0.040785,-0.253033,0.857435,-0.448083,0.003109,0.015642,0.010675,-0.657862,0.295229,0.434509,-0.539684,12.0,2.0,16.0,45DBP,33
354.86,-0.048531,-0.010767,-0.036245,-0.253151,0.857756,-0.447402,0.016335,0.016831,0.005904,-0.657768,0.295449,0.434751,-0.539483,12.0,2.0,16.0,45DBP,33
354.87,-0.040881,-0.024965,-0.031334,-0.253273,0.858063,-0.446744,0.028709,0.014953,0.005047,-0.657657,0.295641,0.434999,-0.539314,12.0,2.0,16.0,45DBP,33
354.88,-0.022349,-0.033078,-0.018894,-0.25348,0.85818,-0.446402,0.032884,0.003041,-0.006204,-0.657592,0.295662,0.435181,-0.539235,12.0,2.0,16.0,45DBP,33
354.89,-0.027643,-0.040674,-0.011314,-0.253762,0.858178,-0.446246,0.033425,-0.018334,-0.013868,-0.657551,0.295568,0.435335,-0.539212,12.0,2.0,16.0,45DBP,33
354.9,-0.052954,-0.054676,0.005766,-0.254104,0.858214,-0.445981,0.036361,-0.029022,-0.011416,-0.657469,0.295467,0.435556,-0.53919,12.0,2.0,16.0,45DBP,33
354.91,-0.087116,-0.062171,0.017482,-0.254321,0.858499,-0.445309,0.035632,-0.026941,-0.004947,-0.657232,0.295516,0.435908,-0.539166,12.0,2.0,16.0,45DBP,33
354.92,-0.087604,-0.061985,0.021458,-0.254437,0.858969,-0.444335,0.027569,-0.011771,-0.002305,-0.656894,0.295692,0.436347,-0.539127,12.0,2.0,16.0,45DBP,33
354.93,-0.068939,-0.059563,0.025699,-0.254435,0.859484,-0.44334,0.018778,0.014509,0.005062,-0.656529,0.295916,0.436765,-0.53911,12.0,2.0,16.0,45DBP,33
354.94,-0.045053,-0.052966,0.024421,-0.254196,0.859931,-0.442608,0.011475,0.027474,0.002972,-0.656184,0.29614,0.437032,-0.53919,12.0,2.0,16.0,45DBP,33
354.95,-0.033359,-0.05138,0.021236,-0.253838,0.860281,-0.442135,0.008126,0.028132,0.002331,-0.655881,0.296322,0.437179,-0.53934,12.0,2.0,16.0,45DBP,33
354.96,-0.006822,-0.05372,0.024674,-0.253531,0.860467,-0.441949,0.003211,0.031363,-0.005134,-0.655648,0.296386,0.437242,-0.539537,12.0,2.0,16.0,45DBP,33
354.97,0.0043,-0.058648,0.030156,-0.253244,0.860478,-0.442092,0.001336,0.025707,-0.01674,-0.655473,0.296316,0.437208,-0.539816,12.0,2.0,16.0,45DBP,33
354.98,0.016656,-0.060909,0.035009,-0.252834,0.86042,-0.442439,-0.000111,0.015968,-0.025045,-0.655303,0.296207,0.437084,-0.540182,12.0,2.0,16.0,45DBP,33
354.99,0.030587,-0.073905,0.040006,-0.252406,0.860357,-0.442805,-0.001485,0.01713,-0.026876,-0.655103,0.296071,0.436966,-0.540595,12.0,2.0,16.0,45DBP,33
355.0,0.057649,-0.080988,0.044879,-0.252068,0.860285,-0.443139,-0.000511,0.032064,-0.026863,-0.654868,0.29588,0.436905,-0.541034,12.0,2.0,16.0,45DBP,33
355.01,0.087385,-0.085243,0.038634,-0.251846,0.860188,-0.443453,0.001801,0.032497,-0.025923,-0.654611,0.295622,0.436899,-0.541489,12.0,2.0,16.0,45DBP,33
355.02,0.106141,-0.083803,0.035267,-0.251724,0.859983,-0.443918,0.00116,0.025804,-0.012076,-0.654398,0.29527,0.436871,-0.541962,12.0,2.0,16.0,45DBP,33
355.03,0.11834,-0.079555,0.044736,-0.25161,0.859704,-0.444523,0.000588,0.011649,-0.000576,-0.654207,0.294861,0.436801,-0.542471,12.0,2.0,16.0,45DBP,33
355.04,0.091854,-0.071588,0.045844,-0.251465,0.859447,-0.445103,-0.010987,-0.002651,0.010853,-0.654026,0.294489,0.436721,-0.542956,12.0,2.0,16.0,45DBP,33
355.05,0.085619,-0.056039,0.043173,-0.251288,0.859181,-0.445716,-0.021524,-0.014515,0.014228,-0.653881,0.294144,0.436602,-0.543413,12.0,2.0,16.0,45DBP,33
